
MSG0196,Datensätze löschen?,












MSG9998,Die für diese Lizensierung maximal mögliche Anzahl aktiver Terminals ist erreciht!,
MSG9998,The license for this maximum possible number of active terminals has been reached! ,

MSG9999,Die für diese Lizensierung maximal mögliche Anzahl aktiver Mitarbeiter ist erreicht!,
MSG9999,The license for this maximum possible number of active employees has been reached! ,

MTDEFAULT,Standard,
MTDEFAULT,Standard,
MTDEFAULT,Standard,

MTERROR,Fehler,
MTERROR,Error,
MTERROR,Erro,

MTINFO,Information,
MTINFO,Information,
MTINFO,Informação,

MTNACHRICHT,Nachricht,
MTNACHRICHT,Message,
MTNACHRICHT,Mensagem,

MTWARNUNG,Warnung,
MTWARNUNG,Warning,
MTWARNUNG,Aviso,

NEUJAHR,Neujahr,
NEUJAHR,New Year,
NEUJAHR,Ano Novo,










































































































































OSTERSONNTAG,Christi Himmelfahrt,
OSTERSONNTAG,Ascension Day,
OSTERSONNTAG,Ascensão,

OUTL_I300,Adressen nach Outlook exportieren,

P_Name,Name,
P_Name,Name,
P_Name,Nome,

P030,Druckerkonfiguration,
P030,Printer Configuration ,

P030_Anwendung,Anwendungskn.,
P030_Anwendung,Anwendungskn. ,


P030_Config,Config,
P030_Config,Config ,
P030_Config,Config,

P030_ID,Ident-Nr.,
P030_ID,Ident-No. ,
P030_ID,N°ID,

P030_Name,PC-Name,
P030_Name,PC name ,

P030_Print,Anwendungs-Drucker-Konfiguration,

P030_TableView,Tabelle,
P030_TableView,Table ,


















PAUSEN,Pausen,
PAUSEN,Idle times,
PAUSEN,Pausa,



PER_KW,Kalenderwoche,








PER_MMVon,Monat von,

PER_Q,Quartal,

PER_QBis,Quartal bis,

PER_QVon,Quartal von,

PER_Type,Periodenart,

PER_YY,Jahr,



PERIODE,Periode,

PERIODEN,Perioden,
PERIODEN,Periods,
PERIODEN,Períodos,

PerioId,Periode (JJJJMM),
PerioId,Period (YYYYMM) ,
PerioId,Período (AAAAMM),


PERIORAZ,Regelarbeitszeit Periode definieren,
PERIORAZ,Usually worked by a period ,

PERIOTYPE,Periodenart,

PERSCARD,Personalkarten,

PERSINF,Terminal Personalinformationen,
PERSINF,Terminal Staff Information ,
PERSINF,Terminal Informacoes Pessoas,

Persnr,Personalnummer,
Persnr,Personnel number ,
Persnr,N°Empr.,

PERSORG,Organisation,
PERSORG,Organization,
PERSORG,Organização,

PERSSTAMM,Personalstamm,
PERSSTAMM,Personnel master file,
PERSSTAMM,Dados Gerais Pessoa,

PERSVERW,Personalstamm,
PERSVERW,Personnel master file,
PERSVERW,Dados Gerais Pessoa,

PFINGSTEN,Pfingsten,
PFINGSTEN,Whitsuntide,
PFINGSTEN,Pentecostes,

PLAN01,Schichtplanung,
PLAN01,Shift scheduling ,
PLAN01,Gestao Turno,

Platz,Arbeitsplatz,
Platz,Machine no.,
Platz,N°,


PraemBetr,Prämienbetrag,
PraemBetr,Premium amount ,
PraemBetr,Valor Prémio,


PraeMin,Prämie / Min.,
PraeMin,Premium / min ,
PraeMin,Prémio/Min,

Prämienstamm Abhängigkeiten,Prämienstamm- Abhängigkeiten,
Prämienstamm Abhängigkeiten,Incentive master file - dependencies,
Prämienstamm Abhängigkeiten,Prémio Mestre Dependencias,


PRFTYP,Prüftypen,
PRFTYP,Test types,
PRFTYP,Verificação dos Desvios Horários,

PrKurvBas,Prämienkurve ab Basis-Kn,
PrKurvBas,Premium curve from base-Kn ,
PrKurvBas,Curva Prémio desde Indicador Base,


PRSTAB,Prämienstamm - Abhängigkeiten,
PRSTAB,Incentive master file - dependencies,
PRSTAB,Prémio Mestre Dependencias,

PRSTGA,Prämienstamm,
PRSTGA,Incentive master file,
PRSTGA,Prémio Mestre,

PRSTGAK,Prämienstamm Kostenstelle,
PRSTGAK,Premium master cost center ,
PRSTGAK,Prémio Mestre Centro Custo,

PRT_ABT,Druck Abteilungen,
PRT_ABT,Departments,
PRT_ABT,Imprimir Departamentos,

PRT_Abw,Abwesend,

PRT_AbwGrund,Abwesenheitsgrund,







PRT_AgNr,AG,
PRT_AgNr,AG ,

PRT_Anfang,Beginn,

PRT_AnwZeit,Anw.Zeit,



PRT_Arbeitsplatz,Druck Arbeitsplatz,
PRT_Arbeitsplatz,Print job ,

PRT_Artikel,Artikel Stammblatt,
PRT_Artikel,Article counterfoil ,

PRT_Auftragsarten,Auftragsarten-Stamm,
PRT_Auftragsarten,Order Types strain ,

PRT_BesArt,Beschäft-Art,
PRT_BesArt,Mode of employment ,
PRT_BesArt,Tipo Empregado,


PRT_Bis,Bis,

PRT_C951,Druck Monatsbericht,
PRT_C951,Print monthly report,
PRT_C951,Imprimir Relatório Mensal Horas,

PRT_C951_Kst,Druck Zeitsummen je Kostenstelle,
PRT_C951_Kst,Print time totals per cost center,
PRT_C951_Kst,Imprimir Horas por Centro Custo,

PRT_C951_Kst_MA,Druck Kostenstellen je Mitarbeiter,
PRT_C951_Kst_MA,Print cost centres per worker,
PRT_C951_Kst_MA,Imprimir Centro Custo por Empregado,

PRT_C951_REP_Name,Monatsbericht,
PRT_C951_REP_Name,Monthly report,
PRT_C951_REP_Name,Relatório Mensual,








PRT_DA60_P4,Produktivitätskennzahlen 4 Per.,

PRT_DA61PKI,Produktivitätskennzahlen 4 Per.,

PRT_DA63_P4,Leistungskennzahlen 4 Per. Platz,

PRT_DA63_P4_p,Leistungskennzahlen 4 Per. (Pr.rel.), Platz,

PRT_DA63_P4_pE,Leistungskennzahlen Per. (Pr.rel.),

PRT_DA63_P4E,Leistungskennzahlen Perioden,


PRT_DA77_P4,Leistungskennzahlen 4 Per., Kostenst.,

PRT_DA77_P4_p,Leistungskennzahlen 4 Per., Kostenst. (Pr.rel.),

PRT_DA77_P4_pE,Leistungskennzahlen Per. Kostenst. (Pr.rel.),

PRT_DA77_P4E,Leistungskennzahlen Perioden Kostenst.,

PRT_DA78_P4,Leistungskennzahlen 4 Per., Gruppe,

PRT_DA78_P4_p,Leistungskennzahlen 4 Per., Gruppe (Pr.rel.),

PRT_DA78_P4_pE,Leistungskennzahlen Per. Gruppe (Pr.rel.),

PRT_DA78_P4E,Leistungskennzahlen Perioden Gruppe,

PRT_DA79_P4,Leistungskennzahlen 4 Per., Abt.,

PRT_DA79_P4_p,Leistungskennzahlen 4 Per., Abt. (Pr.rel.),

PRT_DA79_P4_pE,Leistungskennzahlen Per. Abt. (Pr.rel.),

PRT_DA79_P4E,Leistungskennzahlen Perioden Abt.,

PRT_DA80_P4,Leistungskennzahlen 4 Per., Werk,

PRT_DA80_P4_p,Leistungskennzahlen 4 Per., Werk (Pr.rel.),

PRT_DA80_P4_pE,Leistungskennzahlen Per. Werk (Pr.rel.),

PRT_DA80_P4E,Leistungskennzahlen Perioden Werk,

PRT_DA81Pkt,Termintreue 4 Perioden,




















PRT_DATUM,Datum,
PRT_DATUM,Date,
PRT_DATUM,Data,

PRT_Dauer,Dauer,

PRT_DauerGes,Dauer ges.,


PRT_DauerKst,Gesamt Kst:,

PRT_DauerWP,Gesamt Arbeitsplatz:,



PRT_DM60_P4,Team Produktivitätskennzahlen 4 Per.,

PRT_EFG,Einflußgröße,

PRT_Ende,Ende,

PRT_EntLohnArt,Entlohnungsform,
PRT_EntLohnArt,Compensation type,
PRT_EntLohnArt,Tipo Remun.,

PRT_FA05Zeit,Auftrags-Zeiten,
PRT_FA05Zeit,Order times ,

PRT_FAErfassung,Gebuchte Arbeitsgänge,
PRT_FAErfassung,Booked operations ,

PRT_FAKopfdaten,Fert.auftrag-Kopfdaten,
PRT_FAKopfdaten,Po Header data,

PRT_Firma,Firma Stammblatt,
PRT_Firma,Company master data list,
PRT_Firma,Empresa Dados Maestre,

PRT_Flex,Flex / Ueb,



PRT_GB_Select,Auswahl,
PRT_GB_Select,Selection,
PRT_GB_Select,Selecao,

PRT_GB_Sort,Sortierung,
PRT_GB_Sort,Sorting,
PRT_GB_Sort,Classificação,

PRT_GB_VonBis,Auswahl,
PRT_GB_VonBis,Selection,
PRT_GB_VonBis,Selecao,

PRT_GEHT,Geht,
PRT_GEHT,Departure,
PRT_GEHT,Saida,

PRT_Gesamt,Gesamt:,



PRT_GK_Prz,GK (%),


PRT_Grund,Grund,
PRT_Grund,Reason,
PRT_Grund,Motivo,

PRT_Gruppe,Gruppe,
PRT_Gruppe,Groups,
PRT_Gruppe,Grupos,


PRT_H,Stunde,





PRT_IstKn_P,Zielerf. %,

PRT_Jahr,Jahr:,


Prt_K101_ListBuch,Buchungsübersicht,

PRT_K101_ListBuch,Controlar Registros,


Prt_KnzBasis,Basiskennzahl,
Prt_KnzBasis,Incentive basis,
Prt_KnzBasis,Indicador  Base,

Prt_KnzZiel,Ziel-Kennzahl,
Prt_KnzZiel,Incentive target,
Prt_KnzZiel,Indicador Alvo,

PRT_KnzZielT,Zielkn. Tag,

PRT_KnzZielTM,Zielkn. Tag/Monat,

PRT_KOMMT,Kommt,
PRT_KOMMT,Arrival,
PRT_KOMMT,Entrada,

PRT_Kostenstelle,Kostenstellen,
PRT_Kostenstelle,Cost centers,
PRT_Kostenstelle,Centros de Custo,





PRT_KST,Kostenstelle,
PRT_KST,Cost center,
PRT_KST,Centro de custo,

PRT_Kum,kumuliert,

PRT_Kundenauftrag,Kundenauftrag,
PRT_Kundenauftrag,Sales ,

PRT_KW,KW,
PRT_KW,KW ,

PRT_LAErmittlung,Lohnartermittlung,
PRT_LAErmittlung,wage type evaluation,
PRT_LAErmittlung,Verific. Tipo Salário,

PRT_Lbl_Sort,Sortierung,
PRT_Lbl_Sort,Sorting,
PRT_Lbl_Sort,Classificação,

PRT_Lbl_VB,Bereich,
PRT_Lbl_VB,Array,
PRT_Lbl_VB,Area,



PRT_LohnArt,Lohnarten,
PRT_LohnArt,wage types,
PRT_LohnArt,Tipos Salário,

PRT_LohnGr,Lohngruppen,
PRT_LohnGr,Wage groups,
PRT_LohnGr,Grupos Salarial,


PRT_M01,Jan,
PRT_M01,Jan,
PRT_M01,Jan,

PRT_M02,Feb,
PRT_M02,Feb,
PRT_M02,Fev,

PRT_M03,Mar,
PRT_M03,Mar,
PRT_M03,Mar,

PRT_M04,Apr,
PRT_M04,Apr,
PRT_M04,Abr,

PRT_M05,Mai,
PRT_M05,May,
PRT_M05,Maio,

PRT_M06,Jun,
PRT_M06,Jun,
PRT_M06,Jun,

PRT_M07,Jul,
PRT_M07,Jul,
PRT_M07,Jul,

PRT_M08,Aug,
PRT_M08,Aug,
PRT_M08,Ago,

PRT_M09,Sep,
PRT_M09,Sep,
PRT_M09,Set,


PRT_M10,Okt,
PRT_M10,Oct,
PRT_M10,Out,

PRT_M11,Nov,
PRT_M11,Nov,
PRT_M11,Novo,

PRT_M12,Dez,
PRT_M12,Dec,
PRT_M12,Dez,


PRT_MA,Mitarbeiter,
PRT_MA,Human Resources,
PRT_MA,Empregado,

PRT_Menge,Menge,

PRT_Menge_FA,Menge Auftrag,

PRT_Menge_Ist,Menge Ist,


PRT_MIN,Min,
PRT_MIN,Min,
PRT_MIN,Min,

PRT_MINP,Min.,
PRT_MINP,Min.,
PRT_MINP,Min.,

PRT_MINUTE,Min,
PRT_MINUTE,Minutes,



PRT_MOJA,Monat / Jahr,
PRT_MOJA,Month / Year,
PRT_MOJA,Mês / Ano,

PRT_Monat,Monat,
PRT_Monat,Month,
PRT_Monat,Mês,



PRT_Name,Name,



















PRT_PA,Pause,
PRT_PA,Idle time,
PRT_PA,Pausa,

PRT_PAABW,P- Abw.,
PRT_PAABW,Absent staff,
PRT_PAABW,Pausa Absent.,

PRT_Pausen,Druck Pausen,
PRT_Pausen,Pressure breaks ,


PRT_PERIO_DD,Tag,

PRT_PERIO_KW,Woche,

PRT_PERIO_MM,Monat,

PRT_PERIO_Q,Quartal,

PRT_PERIO_YY,Jahr,

PRT_PERIOBIS,bis Periode,

PRT_Periode,Periode,

PRT_Periodenstamm,Periodenstamm,
PRT_Periodenstamm,Term master ,

Prt_PerioId,Periode,
Prt_PerioId,Period,
Prt_PerioId,Período,

PRT_PersArt,Personalart,
PRT_PersArt,Type of personnel,
PRT_PersArt,Tipo Empregado,

PRT_PerStamm,Personalstamm,
PRT_PerStamm,Personnel master file,
PRT_PerStamm,Dados Basicos Pessoa,

PRT_PerStammBlatt,Personalstamm Stammblatt,
PRT_PerStammBlatt,Personnel master file Master data list,
PRT_PerStammBlatt,Folha Mestre Dados Basicos Pessoa,

PRT_PKIKW,Wochenübersicht,

PRT_PKIMM,Monatsübersicht,

PRT_PKIQ,Quartalsübersicht,

PRT_PKIYY,Jahresübersicht,

PRT_Pktl,pünktlich beendete FA,





PRT_PlusMin,+/-,
PRT_PlusMin,+ / - ,



PRT_PraeMin,Prämie / min,

PRT_ProdGruppen,Kennzahlenabrechnung,
PRT_ProdGruppen,Key Settlement ,


PRT_PRUEFSTATUS,Prüfstatus,
PRT_PRUEFSTATUS,Test status,
PRT_PRUEFSTATUS,Status Provacao,

PRT_PruefTyp,Prüftypen,
PRT_PruefTyp,Audit type ,

PRT_PrzFALate,zu spät FA,

PRT_PrzFAPktl,pünktl. FA,


PRT_PULGL,Urlaubs- / Flexzeitübersicht,
PRT_PULGL,Leave / flexitime overview,
PRT_PULGL,Relatório Férias e Banco Horas,

PRT_PULGL_DATUM,Datum,
PRT_PULGL_DATUM,Date,
PRT_PULGL_DATUM,Data,

PRT_QualFak,Faktor Qual.,

PRT_Ratio,Ratio Tag,

PRT_Ratiok,Ratio Monat,

PRT_RB_Selection,Sortierung in Reihenfolge der Markierung,
PRT_RB_Selection,Sorting in highlighting order,
PRT_RB_Selection,Classificacao n ordem da marcacao,

PRT_RB_View,Sortierung nach Liste,
PRT_RB_View,Sorting by list,
PRT_RB_View,Classificacao por Lista,

PRT_REP_NamePULGL,Urlaub.- Flexzeitliste,
PRT_REP_NamePULGL,Leave / flexitime list,
PRT_REP_NamePULGL,Relatório Férias e Banco Horas,

PRT_REP_TA06FABUCH,Auftragsübersicht,

PRT_Rueckmeldearten,Rückmeldearten-Stamm,
PRT_Rueckmeldearten,Rückmeldearten strain ,



PRT_Seit,seit,

PRT_SIGNATUR,Unterschrift,

PRT_SollTE,Soll TE,

PRT_SollTR,Soll TR,

PRT_Std,Std,
PRT_Std,Hours,
PRT_Std,Horas,

PRT_Steigung,Steigung,



PRT_SUM,Summe,
PRT_SUM,Total,
PRT_SUM,Total,



PRT_SumGruppe,Summe Gruppe,

PRT_SUMistzeitAbw,Abw.,
PRT_SUMistzeitAbw,Absent,
PRT_SUMistzeitAbw,Aus.,



PRT_SumPeriode,Summe Periode,


PRT_SumPeriodeMA,Summe Periode & MA,

PRT_SumPerioden,Prämie Liste,

PRT_SumPeriodeTotal,Summe Periode Total,

PRT_SumSoll,Vorgabe,
PRT_SumSoll,Default ,
PRT_SumSoll,Meta,




PRT_t_GK,GK,









PRT_T814,Wiedereingliederung,

PRT_T816EA,Einarbeitung je Person,

PRT_T817EATag,Einarbeitungszeiten detailliert,

PRT_T901_Firma,Druck Firmenstamm,
PRT_T901_Firma,Print company master data,
PRT_T901_Firma,Imprimir Dados Empresa,

PRT_T902,Abteilung,
PRT_T902,Department,
PRT_T902,Departamento,

PRT_T902_Abteilungen,Druck Abteilungen,
PRT_T902_Abteilungen,Print departments,
PRT_T902_Abteilungen,Imprimir Departamentos,

PRT_T903,Gruppe,

PRT_T903_Gruppen,Druck Gruppen,
PRT_T903_Gruppen,Print groups,
PRT_T903_Gruppen,Imprimir Grupos,

PRT_T904,Kostenstelle,

PRT_T904_Kostenstellen,Druck Kostenstellen,
PRT_T904_Kostenstellen,Print cost centers,
PRT_T904_Kostenstellen,Imprimir Centros Custo,

PRT_T904_Sum,Gesamt Kostenstellen,

PRT_T905,Arbeitsplatz,

PRT_T905_Sum,Gesamt Arbeitsplatz,

PRT_T905K,Platz,


PRT_T910_Name,Name,
PRT_T910_Name,Name,
PRT_T910_Name,Nome,

PRT_T910_Nr,Pers.-Nr.,
PRT_T910_Nr,Personnel no.,
PRT_T910_Nr,N°Empr.,

PRT_T910_Personalliste,Druck Personalstamm,
PRT_T910_Personalliste,Print personnel master data,
PRT_T910_Personalliste,Imprimir Dados mestre Pessoa,


PRT_T917_Tagesypen,Tagestypen,
PRT_T917_Tagesypen,Day types ,

PRT_T925,Zeitarten,
PRT_T925,Time types ,

PRT_T926,Zeitartengruppen,
PRT_T926,Time groups of species ,

PRT_T927,Zuschläge,
PRT_T927,Supplements ,

PRT_T928,Zulagen,
PRT_T928,Supplements ,

PRT_T930_PraStamGauss,Prämien-Kennzahlen,
PRT_T930_PraStamGauss,Premium figures ,
PRT_T930_PraStamGauss,Rácios Prémio,

PRT_T939_MM,Dynamische Pausen,

PRT_T939_MML,Raucherpausen Liste,

PRT_T940,Urlaubskonto,
PRT_T940,Print leave account,
PRT_T940,Conta Férias,

PRT_T940_AnAbw,An- / Abwesenheitsliste,


PRT_T940_Fehlzeit,Liste geplante Abwesenheit,
PRT_T940_Fehlzeit,List of planned absence ,

PRT_T940_JJ,Personalkalender,
PRT_T940_JJ,Print personnel calendar,
PRT_T940_JJ,Calendário Pess.,






PRT_T940TagPvt,Urlaub im Monat,

PRT_T945,Druck Flexzeitkonto,
PRT_T945,Print of flexitime account,
PRT_T945,Imprimir Banco Horário Fexivel,

PRT_T945_REP_Name,Flexzeitkonten Liste,
PRT_T945_REP_Name,Flexitime accounts list,
PRT_T945_REP_Name,Lista Banco Horas,

PRT_T945_REP_NameDetail,Flexzeitkonto,
PRT_T945_REP_NameDetail,Flexitime account,
PRT_T945_REP_NameDetail,Banco Horas,

PRT_T946,Druck Urlaubskonto,
PRT_T946,Print leave account,
PRT_T946,Imprimir Banco Férias,

PRT_T946_REP_Name,Urlaubskontoliste,
PRT_T946_REP_Name,Leave account list,
PRT_T946_REP_Name,Relatório Conta Férias,

PRT_T946_REP_NameDetail,Urlaubskonto,
PRT_T946_REP_NameDetail,Leave account,
PRT_T946_REP_NameDetail,Conta Férias,

PRT_T946_Stand,Stand:,
PRT_T946_Stand,Status:,
PRT_T946_Stand,Estado:,


PRT_T946T945,Übersicht Urlaubstage / FZK,

PRT_T947,Flexzeit-Kto. Min./Max.,
PRT_T947,Flexi-Kto. Min. / Max. ,

PRT_T948,Flexzeit-Std. Gehalt,
PRT_T948,Flexi-hours. Content ,

PRT_T951_T905,Tag, Personen, Stunden je Arbeitsplatz,

PRT_T951_T905_MA,Tag, Personen je Arbeitsplatz,

PRT_T951_T905_MALNW,Person, Tag mit Wechselbuchungen,

PRT_T951_T905_MAP,Personen, Tag je Arbeitsplatz,

PRT_T951_T910Platz_MA,Tag, Personen je Stammarbeitsplatz,





PRT_T952,Anwesenheitszeit je Kostenstelle,
PRT_T952,Attendance for each cost center ,
PRT_T952,Tempo Pres. Por CentrCusto,

PRT_T966,Urlaub Arten,
PRT_T966,Holiday types ,

PRT_T967,Urlaub Kategorien,
PRT_T967,Holiday Categories ,


PRT_TA01TA05Kst,Auswertung Aufträge,

PRT_TA05_EF_KST_KTR,Tagesauswertung Furnier-Fixmaße,

PRT_TA05_VF_KST_KTR,Tagesauswertung Furnierherstellung,


PRT_TA05FA,Kostenträgerübersicht, detailliert,

PRT_TA05FAKst,Kostenträgerübersicht, verdichtet,

PRT_TA06_AGBez,Arbeitsgang Bez.,
PRT_TA06_AGBez,Signed operation ,
PRT_TA06_AGBez,Nome Operacao,

PRT_TA06_ARB,Arb.-Platz,
PRT_TA06_ARB,Arb-Platz ,
PRT_TA06_ARB,Posto,

PRT_TA06_ArtikelNR,Artikel-NR,
PRT_TA06_ArtikelNR,Item NO ,
PRT_TA06_ArtikelNR,N°Artigo,

PRT_TA06_DDAt,Druckdatum,
PRT_TA06_DDAt,Print Date ,
PRT_TA06_DDAt,Data Impressao,

PRT_TA06_FA_AgNr,AG,
PRT_TA06_FA_AgNr,AG ,
PRT_TA06_FA_AgNr,N° Op,

PRT_TA06_FA_Nr,Auftrag,
PRT_TA06_FA_Nr,Order ,
PRT_TA06_FA_Nr,Ordem,

PRT_TA06_IST_ME,Istmenge,

PRT_TA06_KSt,KST,
PRT_TA06_KSt,KST ,
PRT_TA06_KSt,CC,

PRT_TA06_KTR,KTR,
PRT_TA06_KTR,KTR ,
PRT_TA06_KTR,PortadorCusto,

PRT_TA06_LoArt,LA,
PRT_TA06_LoArt,LA ,
PRT_TA06_LoArt,Tipo Salário,

PRT_TA06_SOlL_ME,Menge,



PRT_TA06_ueberschrift,FA Arbeitsgangbeleg,
PRT_TA06_ueberschrift,PO operation document ,
PRT_TA06_ueberschrift,Ficha Operacao Ordem,

PRT_TA06Pkt,Termintreue Bericht,









PRT_TA40_Planung_01,Schichtplanung,
PRT_TA40_Planung_01,Shift scheduling ,

PRT_TA44KAP01,Auslastungsübersicht,



PRT_TA44Tage,Tage,

PRT_TA50,Druck Erfassungsdaten,
PRT_TA50,Pressure detection data ,
PRT_TA50,Imprimir Datas registradas,

PRT_TA51,Leistungsnachweis,
PRT_TA51,Grading ,
PRT_TA51,Ficha Encargos,

PRT_TA51_MengeIstAus,Aus,

PRT_TA51_MengeIstGut,Gut,

PRT_TA51_REP_Name,Leistungsnachweis,
PRT_TA51_REP_Name,activity confirmation,
PRT_TA51_REP_Name,Ficha Encargos,

PRT_TA51Apl_REP_Name,Arbeitsplatzübersicht,













PRT_TA53GK,Gemeinkostenbericht (% bezogen auf Istzeit),





























PRT_TA61Kn,Kennzahlenbericht Platz,





PRT_TA61LeistKn,Schlüsselzahlenbericht,
PRT_TA61LeistKn,Key Figures Report,
PRT_TA61LeistKn,Relatório Quantidades Chave,


PRT_TA61LeistKnPr,Schlüsselzahlenbericht abgeglichen,

PRT_TA61LeistSzAll,Schlüsselzahlenbericht - alle Einflußgrößen,

PRT_TA61ProdSumKnPnr,Kennzahlenbericht Platz, Personenbezogen,

PRT_TA61ProdSumKnPr,Prämien-Kennzahlenbericht (Arbeitsplatz),

PRT_TA61ProdSumKnRep,Kennzahlenbericht Platz,
PRT_TA61ProdSumKnRep,Figures report cost centers ,
PRT_TA61ProdSumKnRep,Relatório Desempenho Posto,

PRT_TA61Sz,Schlüsselzahlenbericht,
PRT_TA61Sz,Key Figures Report,
PRT_TA61Sz,Relatório Quantidades Chave,

PRT_TA61Sz02,Schlüsselzahlenbericht verdichtet,

PRT_TA61SzAllVd,Schlüsselzahlenbericht verdichtet,

PRT_TA61SzPNr,Schlüsselzahlenbericht, Personenbezogen,


PRT_TA63_ProdQualitaet,Qualitäts-Kennzahlen der Kostenstelle,
PRT_TA63_ProdQualitaet,Quality indicators of the cost center ,
PRT_TA63_ProdQualitaet,Indicadores QualidadePosto trabalho,

PRT_TA63ProdQualitaetKnRep,Qualitäts-Kennzahlenreport Kostenstellen,
PRT_TA63ProdQualitaetKnRep,Quality indicators report cost centers ,
PRT_TA63ProdQualitaetKnRep,Relatório Qulaidade por Centro Custo,

PRT_TA64_ProdGrQualitaet,Qualitäts-Kennzahlen der Gruppe,
PRT_TA64_ProdGrQualitaet,Quality indicators of group ,
PRT_TA64_ProdGrQualitaet,Indicadores Qualidade Grupo,

PRT_TA65_EFG,Einflussgrößen für die Kennzahlen,
PRT_TA65_EFG,Parameters for the key figures ,
PRT_TA65_EFG,Parámetros para Indicadores,

PRT_TA66_EFG_KST,Einflussgrößen je Arbeitsplatz,
PRT_TA66_EFG_KST,Parameters per workplace,
PRT_TA66_EFG_KST,Parámetros por PT,






PRT_TA70_PraemieErg,Prämienabrechnung Liste,
PRT_TA70_PraemieErg,Success allowances Results ,
PRT_TA70_PraemieErg,Resultado Prémio,


PRT_TA77Kn,Kennzahlenbericht Kostenstellen,

PRT_TA77KnPrv,Kennzahlenbericht Kostenstellen - abgeglichen,

PRT_TA77KnRep,Kennzahlenbericht Kostenstellen,

PRT_TA78Kn,Kennzahlenbericht Gruppen,

PRT_TA78KnPrv,Kennzahlenbericht Gruppen - abgeglichen,

PRT_TA78KnRep,Kennzahlenbericht Gruppen,



PRT_TA79Kn,Kennzahlenbericht Abteilungen,

PRT_TA79KnPrv,Kennzahlenbericht Abteilungen - abgeglichen,

PRT_TA79KnRep,Kennzahlenbericht Abteilungen,

PRT_TA80Kn,Kennzahlenbericht Werke,

PRT_TA80KnPrv,Kennzahlenbericht Werke - abgeglichen,

PRT_TA80KnRep,Kennzahlenbericht Werke,

PRT_TA81Pkt,Termintreue Bericht,

PRT_TAG,Tag,
PRT_TAG,Day,
PRT_TAG,Dia,

PRT_TAGBem,Bemerkung,
PRT_TAGBem,Comment,
PRT_TAGBem,Observacao,

Prt_TAGBer_RepName,Überprüfen Buchungen,
Prt_TAGBer_RepName,Validating postings,
Prt_TAGBer_RepName,Controlar Registros,


PRT_Tagesgruppen,Tagesgruppen,
PRT_Tagesgruppen,Tagesgruppen ,


PRT_TE,TE,

PRT_TE_FA,TE Auftrag,

PRT_TE_Ist,TE Ist,

PRT_TE_Zeit,TA Ist,


PRT_TermFak,Faktor Termin,


PRT_Time,Zeitraum,





PRT_TM61Sz02,Schlüsselzahlenbericht verdichtet,




PRT_Trend,Trend,
PRT_Trend,Trend,


PRT_Ul,Urlaub,
PRT_Ul,Holiday ,
PRT_Ul,Férias,

PRT_UlAnspr,Urlaubs- anspruch,
PRT_UlAnspr,entitlement,
PRT_UlAnspr,Direito,


PRT_UlGen,gen.,
PRT_UlGen,taken,
PRT_UlGen,tomado,

PRT_UlGepl,geplant,
PRT_UlGepl,planned,
PRT_UlGepl,planejado,


PRT_UlRest,Rest,
PRT_UlRest,Rest,
PRT_UlRest,Saldo,


PRT_UlVerf,verfügbar,
PRT_UlVerf,available ,
PRT_UlVerf,Disponivel,

PRT_Urlaub,Urlaubstage,

PRT_VA01_FAInfo,FA Auskunft Endfertigung,
PRT_VA01_FAInfo,PO inquiry finishing ,
PRT_VA01_FAInfo,Info Ordem Acabamento,


PRT_VHStunde,VHZ,
PRT_VHStunde,VHZ ,

PRT_Von,Von,

PRT_WR,Wachstumsrate,
PRT_WR,Growth Rate,











PRT_Zeit,Zeit,
PRT_Zeit,Time,
PRT_Zeit,Tempo,

PRT_Zeit_h,Stunden,
PRT_Zeit_h,Hours,

PRT_ZeitAbw,Abw.,
PRT_ZeitAbw,Dev. ,

PRT_ZeitAnw,Anw.,
PRT_ZeitAnw,App ,

PRT_ZeitDetail,Zeitmodell Detail,
